"date","time","price_act"
"20220524","0830","11.38"
"20220524","0900","9.7"
"20220524","0930","4.65"
"20220524","1000","14.83"
"20220524","1030","6.04"
"20220524","1100","4.65"
"20220524","1130","4.65"
"20220524","1200","4.65"
"20220524","1230","14.5"
"20220524","1300","5"
"20220524","1330","14.83"
"20220524","1400","17.1"
"20220524","1430","17.32"
"20220524","1500","11.3"
"20220524","1530","18.77"
"20220524","1600","23.84"
"20220524","1630","25.51"
"20220524","1700","25.44"
"20220524","1730","25.51"
"20220524","1800","25.53"
"20220524","1830","25.99"
"20220524","1900","25.87"
"20220524","1930","25.56"
"20220524","2000","25.53"
"20220524","2030","25.52"
"20220524","2100","25.49"
"20220524","2130","23.47"
"20220524","2200","23.47"
"20220524","2230","19.9"
"20220524","2300","19.12"
"20220524","2330","16.17"
"20220525","0000","18.52"
"20220525","0030","18.73"
"20220525","0100","18.68"
"20220525","0130","18.55"
"20220525","0200","18.63"
"20220525","0230","18.66"
"20220525","0300","18.77"
"20220525","0330","18.83"
"20220525","0400","19.04"
"20220525","0430","19.27"
"20220525","0500","19.28"
"20220525","0530","18.71"
"20220525","0600","18.86"
"20220525","0630","16.17"
"20220525","0700","3"
"20220525","0730","4.65"
"20220525","0800","6.04"
"20220525","0830","10"
"20220525","0900","13.67"
"20220525","0930","18.22"
"20220525","1000","18.42"
"20220525","1030","18.4"
"20220525","1100","18.37"
"20220525","1130","18.27"
"20220525","1200","18.26"
"20220525","1230","18.35"
"20220525","1300","18.48"
"20220525","1330","18.32"
"20220525","1400","14.83"
"20220525","1430","14.99"
"20220525","1500","13.97"
"20220525","1530","19.39"
"20220525","1600","23.84"
"20220525","1630","25.35"
"20220525","1700","25.44"
"20220525","1730","25.49"
"20220525","1800","25.5"
"20220525","1830","25.99"
"20220525","1900","25.74"
"20220525","1930","25.51"
"20220525","2000","25.35"
"20220525","2030","25.35"
"20220525","2100","23.47"
"20220525","2130","23.47"
"20220525","2200","23.47"
"20220525","2230","19.9"
"20220525","2300","19.57"
"20220525","2330","18.71"
"20220526","0000","18.52"
"20220526","0030","18.74"
"20220526","0100","18.74"
"20220526","0130","18.68"
"20220526","0200","18.74"
"20220526","0230","18.74"
"20220526","0300","18.74"
"20220526","0330","18.76"
"20220526","0400","18.3"
"20220526","0430","18.75"
"20220526","0500","18.77"
"20220526","0530","15.23"
"20220526","0600","17"
"20220526","0630","14.99"
"20220526","0700","16.07"
"20220526","0730","14.99"
"20220526","0800","18.27"
"20220526","0830","18.76"
"20220526","0900","18.77"
"20220526","0930","18.77"
"20220526","1000","19.11"
"20220526","1030","19.9"
"20220526","1100","20"
"20220526","1130","20"
"20220526","1200","19.19"
"20220526","1230","19.08"
"20220526","1300","20"
"20220526","1330","20.48"
"20220526","1400","23.28"
"20220526","1430","24.39"
"20220526","1500","24.73"
"20220526","1530","25.54"
"20220526","1600","25.56"
"20220526","1630","27"
"20220526","1700","26.47"
"20220526","1730","27"
"20220526","1800","26.57"
"20220526","1830","26.69"
"20220526","1900","26.07"
"20220526","1930","25.62"
"20220526","2000","25.55"
"20220526","2030","25.51"
"20220526","2100","24.39"
"20220526","2130","23.47"
"20220526","2200","23.47"
"20220526","2230","23"
"20220526","2300","20.25"
"20220526","2330","16.17"
"20220527","0000","18.68"
"20220527","0030","19.9"
"20220527","0100","20.04"
"20220527","0130","19.9"
"20220527","0200","20.04"
"20220527","0230","20.26"
"20220527","0300","20.04"
"20220527","0330","20.04"
"20220527","0400","20.04"
"20220527","0430","20.09"
"20220527","0500","20.43"
"20220527","0530","20.04"
"20220527","0600","23.08"
"20220527","0630","23.28"
"20220527","0700","25.31"
"20220527","0730","25.32"
"20220527","0800","25.31"
"20220527","0830","25.54"
"20220527","0900","26.4"
"20220527","0930","26.54"
"20220527","1000","25.74"
"20220527","1030","25.89"
"20220527","1100","26.01"
"20220527","1130","26.01"
"20220527","1200","25.51"
"20220527","1230","25.49"
"20220527","1300","25.74"
"20220527","1330","26.01"
"20220527","1400","26.41"
"20220527","1430","26.52"
"20220527","1500","26.54"
"20220527","1530","26.54"
"20220527","1600","26.54"
"20220527","1630","26.54"
"20220527","1700","26.54"
"20220527","1730","26.54"
"20220527","1800","26.54"
"20220527","1830","26.78"
"20220527","1900","26.54"
"20220527","1930","26.54"
"20220527","2000","25.83"
"20220527","2030","25.56"
"20220527","2100","23.42"
"20220527","2130","23.42"
"20220527","2200","23.42"
"20220527","2230","21.24"
"20220527","2300","19.76"
"20220527","2330","15.02"
"20220528","0000","19.29"
"20220528","0030","19.47"
"20220528","0100","18.79"
"20220528","0130","18.64"
"20220528","0200","18.67"
"20220528","0230","18.99"
"20220528","0300","19.04"
"20220528","0330","19.13"
"20220528","0400","19.3"
"20220528","0430","19.46"
"20220528","0500","18.89"
"20220528","0530","17.74"
"20220528","0600","14.99"
"20220528","0630","12.77"
"20220528","0700","2"
"20220528","0730","4.65"
"20220528","0800","9.52"
"20220528","0830","10"
"20220528","0900","14.83"
"20220528","0930","14.5"
"20220528","1000","13.86"
"20220528","1030","11.51"
"20220528","1100","11.55"
"20220528","1130","11.72"
"20220528","1200","11.72"
"20220528","1230","15.16"
"20220528","1300","17.11"
"20220528","1330","17.37"
"20220528","1400","17.49"
"20220528","1430","17.86"
"20220528","1500","18.11"
"20220528","1530","18.39"
"20220528","1600","17.37"
"20220528","1630","15.52"
"20220528","1700","18.65"
"20220528","1730","25.09"
"20220528","1800","25.06"
"20220528","1830","25.12"
"20220528","1900","25.15"
"20220528","1930","25.13"
"20220528","2000","20.32"
"20220528","2030","19.91"
"20220528","2100","19.26"
"20220528","2130","18.58"
"20220528","2200","19.04"
"20220528","2230","17.6"
"20220528","2300","17.37"
"20220528","2330","17.37"
"20220529","0000","17.37"
"20220529","0030","17.37"
"20220529","0100","15.93"
"20220529","0130","17.21"
"20220529","0200","15.93"
"20220529","0230","17.6"
"20220529","0300","17.21"
"20220529","0330","17.61"
"20220529","0400","17.21"
"20220529","0430","17.74"
"20220529","0500","17.74"
"20220529","0530","14.9"
"20220529","0600","14.5"
"20220529","0630","11.19"
"20220529","0700","4.65"
"20220529","0730","0.01"
"20220529","0800","1"
"20220529","0830","1.85"
"20220529","0900","1"
"20220529","0930","3"
"20220529","1000","3"
"20220529","1030","4.65"
"20220529","1100","4.65"
"20220529","1130","4.65"
"20220529","1200","14"
"20220529","1230","15.68"
"20220529","1300","11.68"
"20220529","1330","14.22"
"20220529","1400","14.22"
"20220529","1430","17.37"
"20220529","1500","17.37"
"20220529","1530","17.99"
"20220529","1600","17.37"
"20220529","1630","17.37"
"20220529","1700","20.25"
"20220529","1730","25.12"
"20220529","1800","25.16"
"20220529","1830","25.21"
"20220529","1900","25.18"
"20220529","1930","25.15"
"20220529","2000","25.13"
"20220529","2030","21.8"
"20220529","2100","20.3"
"20220529","2130","20.3"
"20220529","2200","19.55"
"20220529","2230","18.65"
"20220529","2300","18.21"
"20220529","2330","17.74"
"20220530","0000","18.36"
"20220530","0030","18.15"
"20220530","0100","17.94"
"20220530","0130","17.74"
"20220530","0200","17.74"
"20220530","0230","17.74"
"20220530","0300","17.74"
"20220530","0330","17.74"
"20220530","0400","17.74"
"20220530","0430","17.74"
"20220530","0500","17.74"
"20220530","0530","17.21"
"20220530","0600","15"
"20220530","0630","14.11"
"20220530","0700","14.76"
"20220530","0730","15.93"
"20220530","0800","17.59"
"20220530","0830","17.74"
"20220530","0900","17.77"
"20220530","0930","17.74"
"20220530","1000","17.74"
"20220530","1030","17.79"
"20220530","1100","17.94"
"20220530","1130","17.76"
"20220530","1200","17.5"
"20220530","1230","17.33"
"20220530","1300","17.74"
"20220530","1330","17.82"
"20220530","1400","18.23"
"20220530","1430","18.75"
"20220530","1500","18.09"
"20220530","1530","20.55"
"20220530","1600","24.57"
"20220530","1630","25.17"
"20220530","1700","25.24"
"20220530","1730","25.48"
"20220530","1800","25.5"
"20220530","1830","25.56"
"20220530","1900","25.56"
"20220530","1930","25.18"
"20220530","2000","25.13"
"20220530","2030","20.21"
"20220530","2100","20.13"
"20220530","2130","17.74"
"20220530","2200","23.52"
"20220530","2230","17.74"
"20220530","2300","17.74"
"20220530","2330","17.74"
"20220531","0000","19.05"
"20220531","0030","18.68"
"20220531","0100","18.51"
"20220531","0130","18.3"
"20220531","0200","18.23"
"20220531","0230","18.44"
"20220531","0300","18.36"
"20220531","0330","18.44"
"20220531","0400","18.62"
"20220531","0430","18.61"
"20220531","0500","18.55"
"20220531","0530","18.01"
"20220531","0600","18.55"
"20220531","0630","18.77"
"20220531","0700","18.59"
"20220531","0730","18.58"
"20220531","0800","18.48"
"20220531","0830","19.91"
"20220531","0900","25.14"
"20220531","0930","25.16"
"20220531","1000","23.2"
"20220531","1030","23.2"
"20220531","1100","25.13"
"20220531","1130","23.22"
"20220531","1200","19.09"
"20220531","1230","18.75"
"20220531","1300","20.21"
"20220531","1330","23.2"
"20220531","1400","23.18"
"20220531","1430","25.14"
"20220531","1500","25.35"
"20220531","1530","25.4"
"20220531","1600","25.4"
"20220531","1630","25.4"
"20220531","1700","25.4"
"20220531","1730","25.4"
"20220531","1800","25.4"
"20220531","1830","25.4"
"20220531","1900","25.4"
"20220531","1930","25.29"
"20220531","2000","25.15"
"20220531","2030","25.14"
"20220531","2100","20.01"
"20220531","2130","18.07"
"20220531","2200","20.3"
"20220531","2230","18.65"
"20220531","2300","18.65"
"20220531","2330","18.81"
"20220601","0000","17.86"
"20220601","0030","17.86"
"20220601","0100","15.93"
"20220601","0130","15.72"
"20220601","0200","14.99"
"20220601","0230","15"
"20220601","0300","14.99"
"20220601","0330","15.78"
"20220601","0400","15.93"
"20220601","0430","17.86"
"20220601","0500","15.93"
"20220601","0530","15.47"
"20220601","0600","13.8"
"20220601","0630","4.65"
"20220601","0700","4.65"
"20220601","0730","3"
"20220601","0800","11.4"
"20220601","0830","16.89"
"20220601","0900","17.49"
"20220601","0930","15.21"
"20220601","1000","14.5"
"20220601","1030","15"
"20220601","1100","17.31"
"20220601","1130","17"
"20220601","1200","16.05"
"20220601","1230","16.05"
"20220601","1300","17.49"
"20220601","1330","17.97"
"20220601","1400","18.3"
"20220601","1430","18.57"
"20220601","1500","17.86"
"20220601","1530","19.77"
"20220601","1600","21.83"
"20220601","1630","25.15"
"20220601","1700","25.15"
"20220601","1730","25.21"
"20220601","1800","25.58"
"20220601","1830","25.62"
"20220601","1900","25.58"
"20220601","1930","25.5"
"20220601","2000","25.29"
"20220601","2030","25.16"
"20220601","2100","25.11"
"20220601","2130","21.62"
"20220601","2200","25"
"20220601","2230","19.63"
"20220601","2300","19.45"
"20220601","2330","18.7"
"20220602","0000","19.14"
"20220602","0030","18.89"
"20220602","0100","18.44"
"20220602","0130","18.26"
"20220602","0200","18.24"
"20220602","0230","18.31"
"20220602","0300","18.55"
"20220602","0330","18.77"
"20220602","0400","18.76"
"20220602","0430","18.8"
"20220602","0500","18.64"
"20220602","0530","17.86"
"20220602","0600","17.21"
"20220602","0630","17.49"
"20220602","0700","16.37"
"20220602","0730","14.99"
"20220602","0800","17.1"
"20220602","0830","17.18"
"20220602","0900","17.49"
"20220602","0930","17.3"
"20220602","1000","2"
"20220602","1030","1"
"20220602","1100","16.98"
"20220602","1130","15.71"
"20220602","1200","5.63"
"20220602","1230","4.65"
"20220602","1300","17.42"
"20220602","1330","17.86"
"20220602","1400","18.34"
"20220602","1430","18.53"
"20220602","1500","18.03"
"20220602","1530","19.74"
"20220602","1600","25.02"
"20220602","1630","25.12"
"20220602","1700","24.93"
"20220602","1730","25.12"
"20220602","1800","25.12"
"20220602","1830","25.48"
"20220602","1900","25.18"
"20220602","1930","25.14"
"20220602","2000","24.61"
"20220602","2030","24.52"
"20220602","2100","21.8"
"20220602","2130","19.66"
"20220602","2200","22.2"
"20220602","2230","19.66"
"20220602","2300","19.21"
"20220602","2330","18.41"
"20220603","0000","18.78"
"20220603","0030","18.75"
"20220603","0100","18.47"
"20220603","0130","18.32"
"20220603","0200","18.3"
"20220603","0230","18.56"
"20220603","0300","18.77"
"20220603","0330","18.8"
"20220603","0400","18.79"
"20220603","0430","18.87"
"20220603","0500","18.81"
"20220603","0530","18.59"
"20220603","0600","17.86"
"20220603","0630","15.89"
"20220603","0700","12.74"
"20220603","0730","4.65"
"20220603","0800","1"
"20220603","0830","4.65"
"20220603","0900","17.49"
"20220603","0930","16.89"
"20220603","1000","14.2"
"20220603","1030","15.37"
"20220603","1100","16.87"
"20220603","1130","16.87"
"20220603","1200","16.63"
"20220603","1230","17.49"
"20220603","1300","19.89"
"20220603","1330","23"
"20220603","1400","23.12"
"20220603","1430","19.91"
"20220603","1500","19.89"
"20220603","1530","19.91"
"20220603","1600","23.54"
"20220603","1630","24.68"
"20220603","1700","19.89"
"20220603","1730","22.48"
"20220603","1800","20.67"
"20220603","1830","24.68"
"20220603","1900","24.68"
"20220603","1930","24.68"
"20220603","2000","24.68"
"20220603","2030","20.1"
"20220603","2100","20.1"
"20220603","2130","19.77"
"20220603","2200","21.66"
"20220603","2230","19.91"
"20220603","2300","19.89"
"20220603","2330","18.61"
"20220604","0000","18.67"
"20220604","0030","18.27"
"20220604","0100","18.03"
"20220604","0130","17.43"
"20220604","0200","17.43"
"20220604","0230","17.43"
"20220604","0300","17.43"
"20220604","0330","17.43"
"20220604","0400","18.01"
"20220604","0430","17.43"
"20220604","0500","17.43"
"20220604","0530","16.08"
"20220604","0600","15.15"
"20220604","0630","14.58"
"20220604","0700","14.71"
"20220604","0730","14.77"
"20220604","0800","14.64"
"20220604","0830","14.58"
"20220604","0900","9.81"
"20220604","0930","4.65"
"20220604","1000","0.45"
"20220604","1030","0.02"
"20220604","1100","0.01"
"20220604","1130","0.01"
"20220604","1200","0.01"
"20220604","1230","0.01"
"20220604","1300","0.02"
"20220604","1330","2"
"20220604","1400","4.65"
"20220604","1430","11.95"
"20220604","1500","4.65"
"20220604","1530","14.36"
"20220604","1600","10.4"
"20220604","1630","17.43"
"20220604","1700","17.43"
"20220604","1730","18.27"
"20220604","1800","18.27"
"20220604","1830","25"
"20220604","1900","25.18"
"20220604","1930","23.32"
"20220604","2000","21.23"
"20220604","2030","19.66"
"20220604","2100","21.55"
"20220604","2130","19.4"
"20220604","2200","23.03"
"20220604","2230","18.38"
"20220604","2300","18.27"
"20220604","2330","17.43"
"20220605","0000","17.43"
"20220605","0030","17.23"
"20220605","0100","17.43"
"20220605","0130","17.43"
"20220605","0200","17.43"
"20220605","0230","17.43"
"20220605","0300","17"
"20220605","0330","17.23"
"20220605","0400","17.41"
"20220605","0430","17.43"
"20220605","0500","17.43"
"20220605","0530","15.47"
"20220605","0600","15.06"
"20220605","0630","14.88"
"20220605","0700","10.15"
"20220605","0730","8"
"20220605","0800","4.65"
"20220605","0830","2"
"20220605","0900","4.65"
"20220605","0930","4.65"
"20220605","1000","4.65"
"20220605","1030","4.65"
"20220605","1100","4.65"
"20220605","1130","4.65"
"20220605","1200","4.65"
"20220605","1230","4.65"
"20220605","1300","7.38"
"20220605","1330","8.79"
"20220605","1400","8.63"
"20220605","1430","12"
"20220605","1500","13.51"
"20220605","1530","14.77"
"20220605","1600","16.08"
"20220605","1630","17.43"
"20220605","1700","18.27"
"20220605","1730","23.97"
"20220605","1800","25.69"
"20220605","1830","25.69"
"20220605","1900","25.69"
"20220605","1930","25.27"
"20220605","2000","25.27"
"20220605","2030","21.76"
"20220605","2100","18.27"
"20220605","2130","18.27"
"20220605","2200","17.43"
"20220605","2230","17.41"
"20220605","2300","15.57"
"20220605","2330","14.88"
"20220606","0000","17.43"
"20220606","0030","17.43"
"20220606","0100","17.43"
"20220606","0130","17.25"
"20220606","0200","17.25"
"20220606","0230","17.36"
"20220606","0300","17"
"20220606","0330","16.03"
"20220606","0400","16.03"
"20220606","0430","16.76"
"20220606","0500","17.43"
"20220606","0530","17"
"20220606","0600","15"
"20220606","0630","14.99"
"20220606","0700","16.8"
"20220606","0730","17.43"
"20220606","0800","17.43"
"20220606","0830","19.11"
"20220606","0900","22.63"
"20220606","0930","26.04"
"20220606","1000","26.04"
"20220606","1030","26.04"
"20220606","1100","26.25"
"20220606","1130","26.25"
"20220606","1200","22.63"
"20220606","1230","22.63"
"20220606","1300","26.04"
"20220606","1330","26.25"
"20220606","1400","26.26"
"20220606","1430","26.27"
"20220606","1500","26.26"
"20220606","1530","26.3"
"20220606","1600","26.33"
"20220606","1630","26.41"
"20220606","1700","26.27"
"20220606","1730","26.27"
"20220606","1800","26.33"
"20220606","1830","26.27"
"20220606","1900","26.25"
"20220606","1930","26.04"
"20220606","2000","22.63"
"20220606","2030","22.63"
"20220606","2100","22.63"
"20220606","2130","22.63"
"20220606","2200","26.25"
"20220606","2230","19.38"
"20220606","2300","18.27"
"20220606","2330","16.03"
"20220607","0000","17.43"
"20220607","0030","17.43"
"20220607","0100","17.43"
"20220607","0130","16.03"
"20220607","0200","16.03"
"20220607","0230","17.43"
"20220607","0300","17.43"
"20220607","0330","17.43"
"20220607","0400","17.43"
"20220607","0430","17.43"
"20220607","0500","17.43"
"20220607","0530","16.05"
"20220607","0600","15.4"
"20220607","0630","15.14"
"20220607","0700","17.06"
"20220607","0730","17.51"
"20220607","0800","16.03"
"20220607","0830","17.6"
"20220607","0900","17.53"
"20220607","0930","17.06"
"20220607","1000","17.06"
"20220607","1030","17.06"
"20220607","1100","17.42"
"20220607","1130","17.06"
"20220607","1200","15"
"20220607","1230","15.5"
"20220607","1300","17.42"
"20220607","1330","19.38"
"20220607","1400","22.64"
"20220607","1430","25.58"
"20220607","1500","25.58"
"20220607","1530","26.23"
"20220607","1600","26.23"
"20220607","1630","26.23"
"20220607","1700","26.23"
"20220607","1730","26.23"
"20220607","1800","26.23"
"20220607","1830","26.23"
"20220607","1900","26.23"
"20220607","1930","26.23"
"20220607","2000","25.58"
"20220607","2030","26.23"
"20220607","2100","22.94"
"20220607","2130","19.11"
"20220607","2200","21.63"
"20220607","2230","20.2"
"20220607","2300","18.13"
"20220607","2330","15"
"20220608","0000","17.46"
"20220608","0030","18.03"
"20220608","0100","18.03"
"20220608","0130","17.43"
"20220608","0200","17.43"
"20220608","0230","18.03"
"20220608","0300","18.27"
"20220608","0330","18.03"
"20220608","0400","19.38"
"20220608","0430","18.27"
"20220608","0500","18.85"
"20220608","0530","17.43"
"20220608","0600","17.43"
"20220608","0630","17.06"
"20220608","0700","18.08"
"20220608","0730","19.11"
"20220608","0800","17.06"
"20220608","0830","20.66"
"20220608","0900","20.2"
"20220608","0930","19.11"
"20220608","1000","20.2"
"20220608","1030","19.8"
"20220608","1100","21.86"
"20220608","1130","19.11"
"20220608","1200","17"
"20220608","1230","16.03"
"20220608","1300","17.69"
"20220608","1330","20.07"
"20220608","1400","19"
"20220608","1430","20.2"
"20220608","1500","19.38"
"20220608","1530","25.69"
"20220608","1600","25.69"
"20220608","1630","25.69"
"20220608","1700","25.69"
"20220608","1730","25.69"
"20220608","1800","25.69"
"20220608","1830","25.7"
"20220608","1900","25.7"
"20220608","1930","25.69"
"20220608","2000","25.69"
"20220608","2030","25.69"
"20220608","2100","25.69"
"20220608","2130","22.45"
"20220608","2200","22.1"
"20220608","2230","19.38"
"20220608","2300","18.69"
"20220608","2330","17.43"
"20220609","0000","17.43"
"20220609","0030","17.43"
"20220609","0100","17.43"
"20220609","0130","17.23"
"20220609","0200","17.43"
"20220609","0230","17.43"
"20220609","0300","17.43"
"20220609","0330","17.43"
"20220609","0400","17.43"
"20220609","0430","17.43"
"20220609","0500","15.08"
"20220609","0530","14.88"
"20220609","0600","17.43"
"20220609","0630","17.06"
"20220609","0700","18.08"
"20220609","0730","18.86"
"20220609","0800","19"
"20220609","0830","19.35"
"20220609","0900","19.25"
"20220609","0930","17.42"
"20220609","1000","19.11"
"20220609","1030","17.25"
"20220609","1100","17.06"
"20220609","1130","17.06"
"20220609","1200","10"
"20220609","1230","13"
"20220609","1300","17.23"
"20220609","1330","19.38"
"20220609","1400","17.4"
"20220609","1430","17.43"
"20220609","1500","17.43"
"20220609","1530","19.11"
"20220609","1600","21.87"
"20220609","1630","25.57"
"20220609","1700","25.03"
"20220609","1730","25.57"
"20220609","1800","25.57"
"20220609","1830","25.57"
"20220609","1900","25.57"
"20220609","1930","25.57"
"20220609","2000","21.87"
"20220609","2030","24.61"
"20220609","2100","21.87"
"20220609","2130","19.11"
"20220609","2200","25.57"
"20220609","2230","18.27"
"20220609","2300","17.43"
"20220609","2330","15"
"20220610","0000","17.43"
"20220610","0030","18.27"
"20220610","0100","17.43"
"20220610","0130","17.43"
"20220610","0200","17.43"
"20220610","0230","17.43"
"20220610","0300","17.43"
"20220610","0330","18.01"
"20220610","0400","18.27"
"20220610","0430","18.38"
"20220610","0500","17.43"
"20220610","0530","15.42"
"20220610","0600","15"
"20220610","0630","14.88"
"20220610","0700","14.75"
"20220610","0730","16.89"
"20220610","0800","16.89"
"20220610","0830","17.06"
"20220610","0900","18.08"
"20220610","0930","19"
"20220610","1000","19.52"
"20220610","1030","19.45"
"20220610","1100","19.35"
"20220610","1130","19.26"
"20220610","1200","18.08"
"20220610","1230","17.06"
"20220610","1300","19.14"
"20220610","1330","19.38"
"20220610","1400","19.62"
"20220610","1430","19.49"
"20220610","1500","17.43"
"20220610","1530","20.31"
"20220610","1600","25.82"
"20220610","1630","25.82"
"20220610","1700","25.82"
"20220610","1730","25.82"
"20220610","1800","25.82"
"20220610","1830","25.82"
"20220610","1900","25.82"
"20220610","1930","25.82"
"20220610","2000","25.82"
"20220610","2030","24.68"
"20220610","2100","23.27"
"20220610","2130","19.42"
"20220610","2200","20.2"
"20220610","2230","20.09"
"20220610","2300","18.01"
"20220610","2330","16.37"
"20220611","0000","17.61"
"20220611","0030","18.18"
"20220611","0100","18.01"
"20220611","0130","18.18"
"20220611","0200","17.61"
"20220611","0230","17.61"
"20220611","0300","18.18"
"20220611","0330","18.18"
"20220611","0400","19.8"
"20220611","0430","18.45"
"20220611","0500","17.36"
"20220611","0530","17.28"
"20220611","0600","15"
"20220611","0630","14.99"
"20220611","0700","14.99"
"20220611","0730","15.7"
"20220611","0800","16.98"
"20220611","0830","16.98"
"20220611","0900","16.98"
"20220611","0930","16.99"
"20220611","1000","17.04"
"20220611","1030","17.04"
"20220611","1100","16.98"
"20220611","1130","15.89"
"20220611","1200","14.99"
"20220611","1230","14.99"
"20220611","1300","15.99"
"20220611","1330","15.83"
"20220611","1400","16.5"
"20220611","1430","15.8"
"20220611","1500","17.36"
"20220611","1530","17.61"
"20220611","1600","25.4"
"20220611","1630","25.45"
"20220611","1700","25.5"
"20220611","1730","25.53"
"20220611","1800","25.6"
"20220611","1830","25.88"
"20220611","1900","25.59"
"20220611","1930","25.52"
"20220611","2000","25.52"
"20220611","2030","25.52"
"20220611","2100","25.45"
"20220611","2130","22.07"
"20220611","2200","21.12"
"20220611","2230","18.38"
"20220611","2300","17.36"
"20220611","2330","11.06"
"20220612","0000","15"
"20220612","0030","15"
"20220612","0100","15"
"20220612","0130","17.08"
"20220612","0200","17.35"
"20220612","0230","17.35"
"20220612","0300","17.36"
"20220612","0330","17.36"
"20220612","0400","17.35"
"20220612","0430","17.35"
"20220612","0500","15.13"
"20220612","0530","17.35"
"20220612","0600","17.08"
"20220612","0630","15.05"
"20220612","0700","17.08"
"20220612","0730","15"
"20220612","0800","16.99"
"20220612","0830","16.99"
"20220612","0900","16.99"
"20220612","0930","17.08"
"20220612","1000","16.99"
"20220612","1030","16.99"
"20220612","1100","16.99"
"20220612","1130","16.99"
"20220612","1200","16.99"
"20220612","1230","16.99"
"20220612","1300","16.98"
"20220612","1330","16.98"
"20220612","1400","16.98"
"20220612","1430","16.98"
"20220612","1500","17.35"
"20220612","1530","15"
"20220612","1600","17.35"
"20220612","1630","17.61"
"20220612","1700","18.18"
"20220612","1730","20.83"
"20220612","1800","25.46"
"20220612","1830","25.92"
"20220612","1900","25.81"
"20220612","1930","25.6"
"20220612","2000","25.47"
"20220612","2030","25.45"
"20220612","2100","25.44"
"20220612","2130","18.18"
"20220612","2200","18.18"
"20220612","2230","17.36"
"20220612","2300","17.35"
"20220612","2330","14.82"
"20220613","0000","17.36"
"20220613","0030","17.36"
"20220613","0100","17.36"
"20220613","0130","17.36"
"20220613","0200","17.36"
"20220613","0230","17.36"
"20220613","0300","17.36"
"20220613","0330","17.36"
"20220613","0400","17.61"
"20220613","0430","17.36"
"20220613","0500","17.36"
"20220613","0530","14.9"
"20220613","0600","15.02"
"20220613","0630","15.39"
"20220613","0700","12.63"
"20220613","0730","11.97"
"20220613","0800","15.02"
"20220613","0830","12.45"
"20220613","0900","15"
"20220613","0930","15.8"
"20220613","1000","16.89"
"20220613","1030","17.26"
"20220613","1100","17.36"
"20220613","1130","17.36"
"20220613","1200","16.89"
"20220613","1230","17.36"
"20220613","1300","18.41"
"20220613","1330","18.55"
"20220613","1400","18.67"
"20220613","1430","18.76"
"20220613","1500","17.36"
"20220613","1530","20.99"
"20220613","1600","20.99"
"20220613","1630","25.41"
"20220613","1700","25.14"
"20220613","1730","25.42"
"20220613","1800","25.49"
"20220613","1830","26.48"
"20220613","1900","25.66"
"20220613","1930","25.46"
"20220613","2000","25.14"
"20220613","2030","25.14"
"20220613","2100","19.66"
"20220613","2130","18.26"
"20220613","2200","21.12"
"20220613","2230","17.36"
"20220613","2300","17.36"
"20220613","2330","15.39"
"20220614","0000","15.93"
"20220614","0030","17.36"
"20220614","0100","17.36"
"20220614","0130","17.36"
"20220614","0200","17.36"
"20220614","0230","17.36"
"20220614","0300","17.6"
"20220614","0330","17.36"
"20220614","0400","17.61"
"20220614","0430","17.49"
"20220614","0500","17.36"
"20220614","0530","14.7"
"20220614","0600","13.48"
"20220614","0630","13.48"
"20220614","0700","13.45"
"20220614","0730","15.78"
"20220614","0800","15.47"
"20220614","0830","19.61"
"20220614","0900","20.46"
"20220614","0930","23.11"
"20220614","1000","20.27"
"20220614","1030","20.27"
"20220614","1100","20.27"
"20220614","1130","20.03"
"20220614","1200","17.49"
"20220614","1230","17.36"
"20220614","1300","18.7"
"20220614","1330","25.09"
"20220614","1400","25.34"
"20220614","1430","25.34"
"20220614","1500","19.11"
"20220614","1530","25.43"
"20220614","1600","25.42"
"20220614","1630","25.41"
"20220614","1700","25.34"
"20220614","1730","25.34"
"20220614","1800","25.43"
"20220614","1830","25.45"
"20220614","1900","25.46"
"20220614","1930","25.38"
"20220614","2000","25.44"
"20220614","2030","19.48"
"20220614","2100","17.61"
"20220614","2130","17.36"
"20220614","2200","17.61"
"20220614","2230","17.36"
"20220614","2300","12.27"
"20220614","2330","4.65"
"20220615","0000","15.59"
"20220615","0030","17.36"
"20220615","0100","16.51"
"20220615","0130","17.36"
"20220615","0200","17.36"
"20220615","0230","17.36"
"20220615","0300","17.36"
"20220615","0330","17.36"
"20220615","0400","17.36"
"20220615","0430","17.36"
"20220615","0500","17.36"
"20220615","0530","16.51"
"20220615","0600","16.51"
"20220615","0630","17.36"
"20220615","0700","16.99"
"20220615","0730","16.99"
"20220615","0800","17.04"
"20220615","0830","19.11"
"20220615","0900","19.88"
"20220615","0930","19.11"
"20220615","1000","18.97"
"20220615","1030","19.24"
"20220615","1100","19.48"
"20220615","1130","22"
"20220615","1200","17.42"
"20220615","1230","17.36"
"20220615","1300","20"
"20220615","1330","25.42"
"20220615","1400","25.45"
"20220615","1430","25.44"
"20220615","1500","19.73"
"20220615","1530","25.46"
"20220615","1600","25.46"
"20220615","1630","25.45"
"20220615","1700","25.46"
"20220615","1730","25.44"
"20220615","1800","25.44"
"20220615","1830","25.46"
"20220615","1900","25.62"
"20220615","1930","25.43"
"20220615","2000","25.44"
"20220615","2030","25.4"
"20220615","2100","20"
"20220615","2130","18.18"
"20220615","2200","19.42"
