datetime,price_act,electricity_demand,solar_generation,wind_generation,tempc,cloud8,windmps,wdir,rainmm,humid,radjcm2
2024/6/25 15:30,15.65,4326,460.4583334,7.575,30.6,7,3.5,195,0,62,75
2024/6/25 16:00,17.51,4306,341.9166667,8.4,30.5,7,3,200,0,62,65
2024/6/25 16:30,18.12,4227,235.7916667,9.125,30.05,7,3,180,0,66,54.5
2024/6/25 17:00,18.08,4148,129.6666667,9.85,29.6,7,3,160,0,70,44
2024/6/25 17:30,18.26,4103,75.41666669,10.95,29.25,7,2.5,170,0.01,70.5,34
2024/6/25 18:00,18.31,4058,21.16666667,12.05,28.9,7,2,180,0.02,71,24
2024/6/25 18:30,16.48,4018,10.58333334,12.125,28.7,7,2,175,0.01,71,13.5
2024/6/25 19:00,19.71,3978,0,12.2,28.5,7,2,170,0,71,3
2024/6/25 19:30,18.22,3880,0,11.85,28.7,7,2,180,0,70,1.5
2024/6/25 20:00,18.08,3782,0,11.5,28.9,7,2,190,0,69,0
2024/6/25 20:30,16.19,3668.5,0,11.225,28.35,7,1.5,185,0,70.5,0
2024/6/25 21:00,14.52,3555,0,10.95,27.8,7,1,180,0,72,0
2024/6/25 21:30,13.61,3457.5,0,10.725,27.3,7,1,160,0,75.5,0
2024/6/25 22:00,14.24,3360,0,10.5,26.8,7,1,140,0,79,0
2024/6/25 22:30,13.39,3249.5,0,10.425,26.65,7,1,110,0,80.5,0
2024/6/25 23:00,13.1,3139,0,10.35,26.5,7,1,80,0,82,0
2024/6/25 23:30,12.81,2998.5,0,10.025,26.35,7,1,175,0,82,0
2024/6/26 0:00,12.56,2858,0,9.7,26.2,7,1,270,0,82,0
2024/6/26 0:30,12.28,2766,0,9.725,26.3,7,1,310,0,81.5,0
2024/6/26 1:00,12.12,2674,0,9.75,26.4,7,1,350,0,81,0
2024/6/26 1:30,12.11,2631.5,0,9.775,26.35,7,1,330,0,81,0
2024/6/26 2:00,11.97,2589,0,9.8,26.3,7,1,310,0,81,0
2024/6/26 2:30,12.11,2579.5,0,9.825,26.1,7,1,315,0,82,0
2024/6/26 3:00,11.97,2570,0,9.85,25.9,7,1,320,0,83,0
2024/6/26 3:30,11.97,2564,0.041666667,10.25,25.5,7,1,170,0,84.5,0
2024/6/26 4:00,11.97,2558,0.083333333,10.65,25.1,7,1,20,0,86,0
2024/6/26 4:30,11.97,2585.5,21.20833333,10.575,25.2,7,2,170,0,85.5,0.5
2024/6/26 5:00,11.83,2613,42.33333333,10.5,25.3,7,3,320,0,85,1
2024/6/26 5:30,11.94,2700.5,101.25,10.525,25.5,7,3,335,0,83.5,8
2024/6/26 6:00,11.39,2788,160.1666667,10.55,25.7,7,3,350,0,82,15
2024/6/26 6:30,11.69,2961.5,245.3333334,10.675,26,7,2,185,0,81,35
2024/6/26 7:00,11.73,3135,330.5,10.8,26.3,7,1,20,0,80,55
2024/6/26 7:30,12.16,3359,475.3333334,10.475,26.6,7,1,185,0,78.5,85.5
2024/6/26 8:00,12.8,3583,620.1666667,10.15,26.9,7,1,350,0,77,116
2024/6/26 8:30,15.58,3880,838.9166669,10.1,27.55,7,2,185,0,75,153.5
2024/6/26 9:00,17.5,4177,1057.666667,10.05,28.2,7,3,20,0,73,191
2024/6/26 9:30,15.6,4214,1077.375,10.4,28.35,7,2,170,0,74,201.5
2024/6/26 10:00,13.21,4251,1097.083333,10.75,28.5,7,1,320,0,75,212
2024/6/26 10:30,12.93,4347,1195.458333,10.675,29.1,7,2,170,0.01,72.5,210.5
2024/6/26 11:00,12.57,4443,1293.833333,10.6,29.7,7,3,20,0.02,70,209
2024/6/26 11:30,12.32,4399,1267.833333,10.95,29.6,7,2.5,55,0.025,66.5,195
2024/6/26 12:00,12.04,4355,1241.833333,11.3,29.5,7,2,90,0.03,63,181
2024/6/26 12:30,12.04,4390.5,1190.083333,10.95,29.5,7,2,75,0.035,64,189
2024/6/26 13:00,13.18,4426,1138.333333,10.6,29.5,7,2,60,0.04,65,197
2024/6/26 13:30,15.81,4428,1085.625,10.7,28.9,7,4,105,0.045,69,196.5
2024/6/26 14:00,15.84,4430,1032.916667,10.8,28.3,7,6,150,0.05,73,196
2024/6/26 14:30,13.61,4369,891.6250002,10.95,28.6,7,5,150,0.055,70.5,187
2024/6/26 15:00,12.08,4308,750.3333333,11.1,28.9,7,4,150,0.06,68,178
2024/6/26 15:30,12.76,4246,605.375,10.825,28.8,7,4,160,0.08,66,159.5
2024/6/26 16:00,12.83,4184,460.4166667,10.55,28.7,7,4,170,0.1,64,141
2024/6/26 16:30,13.01,4052.5,319.375,10.45,27.95,7,4,160,0.115,65,119.5
2024/6/26 17:00,13.01,3921,178.3333333,10.35,27.2,7,4,150,0.13,66,98
2024/6/26 17:30,13.5,3862,103.2916667,10.225,26.85,7,4.5,145,0.095,68.5,76
2024/6/26 18:00,13.76,3803,28.25,10.1,26.5,7,5,140,0.06,71,54
2024/6/26 18:30,14.6,3754.5,14.125,10,26.25,7,4,140,0.03,70.5,30.5
2024/6/26 19:00,13.94,3706,0,9.9,26,7,3,140,0,70,7
2024/6/26 19:30,13.59,3613.5,0,9.25,25.85,7,2.5,130,0,71,3.5
2024/6/26 20:00,13.09,3521,0,8.6,25.7,7,2,120,0,72,0
2024/6/26 20:30,12.8,3414.5,0,8.375,25.45,7,1.5,105,0.015,70.5,0
2024/6/26 21:00,12.75,3308,0,8.15,25.2,7,1,90,0.03,69,0
2024/6/26 21:30,12.45,3214.5,0,7.675,25.45,7,2.5,95,0.035,66,0
2024/6/26 22:00,12.41,3121,0,7.2,25.7,7,4,100,0.04,63,0
2024/6/26 22:30,11.6,3019,0,6.55,25.5,7,4,90,0.035,62,0
2024/6/26 23:00,11.5,2917,0,5.9,25.3,7,4,80,0.03,61,0
2024/6/26 23:30,11.15,2798,0,5.675,25.15,7,3,80,0.015,62,0
2024/6/27 0:00,12.33,2679,0,5.45,25,7,2,80,0,63,0
2024/6/27 0:30,11.82,2596.5,0,5.4,24.9,7,1.5,105,0,63,0
2024/6/27 1:00,11.73,2514,0,5.35,24.8,7,1,130,0,63,0
2024/6/27 1:30,11.6,2480.5,0,4.725,24.75,7,2,80,0,64,0
2024/6/27 2:00,11.51,2447,0,4.1,24.7,7,3,30,0,65,0
2024/6/27 2:30,11.49,2450.5,0,4.05,24.45,7,2,20,0,67,0
2024/6/27 3:00,11.37,2454,0,4,24.2,7,1,10,0,69,0
2024/6/27 3:30,11.37,2453,0.041666667,3.925,24.05,7,1.5,10,0,71.5,0
2024/6/27 4:00,11.37,2452,0.083333333,3.85,23.9,7,2,10,0,74,0
2024/6/27 4:30,11.37,2458.5,25.08333333,3.85,23.9,7,1.5,20,0,75,0.5
2024/6/27 5:00,11.37,2465,50.08333333,3.85,23.9,7,1,30,0,76,1
2024/6/27 5:30,10.78,2541,126.6666667,3.45,23.8,7,1,40,0,76.5,10.5
2024/6/27 6:00,10.78,2617,203.25,3.05,23.7,7,1,50,0,77,20
2024/6/27 6:30,9.8,2777,331.5,2.625,24.05,7,2.5,45,0,74.5,34
2024/6/27 7:00,10.78,2937,459.75,2.2,24.4,7,4,40,0,72,48
2024/6/27 7:30,10.78,3211,632.3333334,2.025,25.15,7,3.5,65,0,67.5,65.5
2024/6/27 8:00,11.72,3485,804.9166667,1.85,25.9,7,3,90,0,63,83
2024/6/27 8:30,12.2,3661,886,1.725,25.6,7,2,75,0,65.5,102.5
2024/6/27 9:00,13,3837,967.0833333,1.6,25.3,7,1,60,0,68,122
2024/6/27 9:30,13.1,3898.5,1039.166667,1.575,25.9,7,2,80,0,63.5,152.5
2024/6/27 10:00,12.95,3960,1111.25,1.55,26.5,7,3,100,0,59,183
2024/6/27 10:30,12.81,4005.5,1181.625,1.45,26.45,6.5,3,130,0,60.5,212
2024/6/27 11:00,12.43,4051,1252,1.35,26.4,6,3,160,0,62,241
2024/6/27 11:30,12.17,4049,1295.416667,1.35,27.55,6,3.5,160,0,61.5,262.5
2024/6/27 12:00,11.72,4047,1338.833333,1.35,28.7,6,4,160,0,61,284
2024/6/27 12:30,11.29,4104,1275.083333,1.375,28.75,6,4.5,145,0,58.5,278
2024/6/27 13:00,11.85,4161,1211.333333,1.4,28.8,6,5,130,0,56,272
2024/6/27 13:30,12.11,4155,1092.625,1.45,28.4,6.5,5,140,0,57,256.5
2024/6/27 14:00,12.26,4149,973.9166667,1.5,28,7,5,150,0,58,241
2024/6/27 14:30,12.55,4074,797.5416667,1.45,27.8,7,5,150,0,60,219
2024/6/27 15:00,12.31,3999,621.1666667,1.4,27.6,7,5,150,0,62,197
2024/6/27 15:30,12.45,3936.5,471.5833334,1.55,27.05,7,5.5,140,0,63,161.5
2024/6/27 16:00,12.7,3874,322,1.7,26.5,7,6,130,0,64,126
2024/6/27 16:30,13,3786,223.0416667,1.7,26.55,7.5,5,155,0.01,66.5,96
2024/6/27 17:00,13,3698,124.0833333,1.7,26.6,8,4,180,0.02,69,66
2024/6/27 17:30,13.19,3661,72.45833332,1.825,26.15,8,4.5,165,0.025,71.5,45
2024/6/27 18:00,13.82,3624,20.83333333,1.95,25.7,8,5,150,0.03,74,24
2024/6/27 18:30,13.83,3584.5,10.41666667,2.025,25.3,8,4.5,150,0.015,75.5,14
2024/6/27 19:00,15.11,3545,0,2.1,24.9,8,4,150,0,77,4
2024/6/27 19:30,14.27,3463,0,2.35,24.65,7.5,4,165,0,77.5,2
2024/6/27 20:00,13.09,3381,0,2.6,24.4,7,4,180,0,78,0
2024/6/27 20:30,13.01,3285,0,2.8,24.15,7,3.5,165,0,79,0
2024/6/27 21:00,12.92,3189,0,3,23.9,7,3,150,0,80,0
2024/6/27 21:30,12.83,3110,0,3,23.8,7,3.5,155,0,81.5,0
2024/6/27 22:00,13,3031,0,3,23.7,7,4,160,0,83,0
2024/6/27 22:30,12.88,2947,0,2.975,23.7,7,3.5,150,0,83.5,0
2024/6/27 23:00,13.05,2863,0,2.95,23.7,7,3,140,0,84,0
2024/6/27 23:30,12.73,2755.5,0,2.525,23.5,7.5,3,140,0,84,0
2024/6/28 0:00,12.73,2648,0,2.1,23.3,8,3,140,0,84,0
2024/6/28 0:30,12,2566,0,1.95,23.35,8,2.5,155,0.015,83,0
2024/6/28 1:00,12.02,2484,0,1.8,23.4,8,2,170,0.03,82,0
2024/6/28 1:30,11.94,2458,0,1.75,23,8,1.5,170,0.03,84.5,0
2024/6/28 2:00,12,2432,0,1.7,22.6,8,1,170,0.03,87,0
2024/6/28 2:30,11.94,2432.5,0,1.6,22.2,8,1.5,195,0.03,90.5,0
2024/6/28 3:00,11.87,2433,0,1.5,21.8,8,2,220,0.03,94,0
2024/6/28 3:30,11.87,2441,0.041666667,1.35,21.55,8,1.5,270,0.105,96.5,0
2024/6/28 4:00,11.73,2449,0.083333333,1.2,21.3,8,1,320,0.18,99,0
2024/6/28 4:30,11.73,2463.5,8.000000002,1.125,21.4,8,1,290,0.195,99.5,0
2024/6/28 5:00,11.72,2478,15.91666667,1.05,21.5,8,1,260,0.21,100,0
2024/6/28 5:30,11.6,2550,27.29166667,1.05,21.7,8,1,230,0.375,100,2.5
2024/6/28 6:00,10.85,2622,38.66666667,1.05,21.9,8,1,200,0.54,100,5
2024/6/28 6:30,11.69,2766.5,50.04166667,1.25,22.05,8,1,190,1.105,100,8
2024/6/28 7:00,12,2911,61.41666667,1.45,22.2,8,1,180,1.67,100,11
2024/6/28 7:30,12.17,3090.5,79.41666667,2.1,21.95,8,1,175,2.205,100,14.5
2024/6/28 8:00,11.77,3270,97.41666667,2.75,21.7,8,1,170,2.74,100,18
2024/6/28 8:30,12.8,3412,116.7083333,3,21.85,8,1.5,165,3.34,100,21.5
2024/6/28 9:00,13.69,3554,136,3.25,22,8,2,160,3.94,100,25
2024/6/28 9:30,14.5,3587,148.2916667,3.25,22.15,8,3,155,4.075,100,28
2024/6/28 10:00,14.5,3620,160.5833333,3.25,22.3,8,4,150,4.21,100,31
2024/6/28 10:30,13.72,3637,153.9583333,3.425,22.6,8,3.5,145,3.39,98.5,33
2024/6/28 11:00,13.07,3654,147.3333333,3.6,22.9,8,3,140,2.57,97,35
2024/6/28 11:30,12.75,3571,128.7083333,4.225,22.65,8,3.5,145,2.5,98,36
2024/6/28 12:00,12.36,3488,110.0833333,4.85,22.4,8,4,150,2.43,99,37
2024/6/28 12:30,12.2,3510,115.6666667,5.25,21.45,8,3.5,180,3.31,99,36.5
2024/6/28 13:00,12.42,3532,121.25,5.65,20.5,8,3,210,4.19,99,36
2024/6/28 13:30,12.57,3538,125.3333334,6.3,21.1,8,2.5,205,5.16,99,34.5
2024/6/28 14:00,12.93,3544,129.4166667,6.95,21.7,8,2,200,6.13,99,33
2024/6/28 14:30,13.12,3539.5,123.0833334,7.375,21.95,8,1.5,230,6.375,99,30.5
2024/6/28 15:00,13.18,3535,116.75,7.8,22.2,8,1,260,6.62,99,28
2024/6/28 15:30,14.51,3523,91.20833333,8.5,22.25,8,1,275,4.435,99.5,24.5
2024/6/28 16:00,14.47,3511,65.66666667,9.2,22.3,8,1,290,2.25,100,21
2024/6/28 16:30,14.84,3468,46.83333334,10.25,22.25,8,1.5,305,2.35,100,17.5
2024/6/28 17:00,13.72,3425,28,11.3,22.2,8,2,320,2.45,100,14
2024/6/28 17:30,13.69,3399.5,16.75,12.25,22.1,8,1.5,305,2.875,100,11
2024/6/28 18:00,13.39,3374,5.5,13.2,22,8,1,290,3.3,100,8
2024/6/28 18:30,14,3341,2.75,13.5,21.95,8,1,295,3.34,100,4.5
2024/6/28 19:00,13.2,3308,0,13.8,21.9,8,1,300,3.38,100,1
2024/6/28 19:30,13,3236.5,0,13.775,21.95,8,1.5,295,3.365,100,0.5
2024/6/28 20:00,12.83,3165,0,13.75,22,8,2,290,3.35,100,0
2024/6/28 20:30,12.83,3078,0,13.775,21.95,8,1.5,165,3.06,100,0
2024/6/28 21:00,12.54,2991,0,13.8,21.9,8,1,40,2.77,100,0
2024/6/28 21:30,12.19,2930,0,13.65,21.8,8,1.5,200,1.995,100,0
2024/6/28 22:00,12.73,2869,0,13.5,21.7,8,2,360,1.22,100,0
2024/6/28 22:30,12.6,2791.5,0,13.4,21.65,8,1.5,185,0.845,100,0
2024/6/28 23:00,12.54,2714,0,13.3,21.6,8,1,10,0.47,100,0
2024/6/28 23:30,12.55,2610.5,0,11.025,21.55,8,1.5,180,0.4,100,0
2024/6/29 0:00,12.65,2507,0,8.75,21.5,8,2,350,0.33,100,0
2024/6/29 0:30,12.01,2441,0,8.375,21.3,8,1.5,195,0.23,100,0
2024/6/29 1:00,11.84,2375,0,8,21.1,8,1,40,0.13,100,0
2024/6/29 1:30,12,2345,0,7.625,20.95,8,1,55,0.155,100,0
2024/6/29 2:00,11.83,2315,0,7.25,20.8,8,1,70,0.18,100,0
2024/6/29 2:30,11.88,2321,0,6.85,20.8,8,1,55,0.155,100,0
2024/6/29 3:00,11.88,2327,0,6.45,20.8,8,1,40,0.13,100,0
2024/6/29 3:30,11.84,2325,0,6.05,20.75,8,1,65,0.11,100,0
2024/6/29 4:00,11.84,2323,0,5.65,20.7,8,1,90,0.09,100,0
2024/6/29 4:30,11.82,2311.5,10.625,5.3,20.85,8,1,210,0.07,100,0
2024/6/29 5:00,11.67,2300,21.25,4.95,21,8,1,330,0.05,100,0
2024/6/29 5:30,10.1,2309,56.08333334,4.45,21.2,8,1,335,0.065,100,2.5
2024/6/29 6:00,9.49,2318,90.91666667,3.95,21.4,8,1,340,0.08,100,5
2024/6/29 6:30,9.26,2376,150.375,3.55,21.55,8,1,195,0.065,100,8
2024/6/29 7:00,4,2434,209.8333333,3.15,21.7,8,1,50,0.05,100,11
2024/6/29 7:30,1,2522.5,304.2083333,2.975,21.85,8,1.5,45,0.04,99,14.5
2024/6/29 8:00,3,2611,398.5833333,2.8,22,8,2,40,0.03,98,18
2024/6/29 8:30,5,2740.5,529.0833333,2.55,22.3,8,1.5,175,0.03,96,21.5
2024/6/29 9:00,3,2870,659.5833333,2.3,22.6,8,1,310,0.03,94,25
2024/6/29 9:30,3,2922.5,788.5,2.175,23.55,8,1.5,175,0.03,91.5,39
2024/6/29 10:00,1,2975,917.4166667,2.05,24.5,8,2,40,0.03,89,53
2024/6/29 10:30,1,3091,1068.166667,1.825,24.35,7.5,2.5,40,0.015,84.5,69
2024/6/29 11:00,1,3207,1218.916667,1.6,24.2,7,3,40,0,80,85
2024/6/29 11:30,0.1,3242,1268.25,1.475,24.75,7,2,200,0,79.5,99.5
2024/6/29 12:00,1,3277,1317.583333,1.35,25.3,7,1,360,0,79,114
2024/6/29 12:30,1,3300,1309.5,1.325,26.2,7,1.5,195,0,74.5,130
2024/6/29 13:00,3,3323,1301.416667,1.3,27.1,7,2,30,0,70,146
2024/6/29 13:30,6,3315.5,1223.666667,1.225,26.8,6.5,2,55,0,72,154
2024/6/29 14:00,8.03,3308,1145.916667,1.15,26.5,6,2,80,0,74,162
2024/6/29 14:30,8.04,3294.5,1009.625,1.25,26.9,6,2,135,0,73.5,160
2024/6/29 15:00,10.82,3281,873.3333333,1.35,27.3,6,2,190,0,73,158
2024/6/29 15:30,11.1,3273.5,704.125,1.45,27.65,5.5,2.5,185,0,70,158.5
2024/6/29 16:00,10.85,3266,534.9166667,1.55,28,5,3,180,0,67,159
2024/6/29 16:30,12.43,3254.5,380.625,1.575,27.65,4,3,165,0,69,142
2024/6/29 17:00,12.95,3243,226.3333333,1.6,27.3,3,3,150,0,71,125
2024/6/29 17:30,13.03,3225.5,133.125,1.725,26.7,2.5,3,160,0,71.5,99
2024/6/29 18:00,13.07,3208,39.91666667,1.85,26.1,2,3,170,0,72,73
2024/6/29 18:30,13.2,3195.5,19.95833334,1.975,25.45,2,3,180,0,76,41.5
2024/6/29 19:00,13.89,3183,0,2.1,24.8,2,3,190,0,80,10
2024/6/29 19:30,13.7,3121.5,0,2.525,24.65,1.5,3.5,200,0,80,5
2024/6/29 20:00,13.07,3060,0,2.95,24.5,1,4,210,0,80,0
2024/6/29 20:30,13.14,2974.5,0,3.075,23.95,1,2.5,195,0,82.5,0
2024/6/29 21:00,12.78,2889,0,3.2,23.4,1,1,180,0,85,0
2024/6/29 21:30,12.88,2817,0,3.2,23.15,1.5,2,180,0,87,0
2024/6/29 22:00,12.92,2745,0,3.2,22.9,2,3,180,0,89,0
2024/6/29 22:30,12.52,2679,0,3.25,22.75,2.5,2.5,180,0,89.5,0
2024/6/29 23:00,12.47,2613,0,3.3,22.6,3,2,180,0,90,0
2024/6/29 23:30,12.47,2530,0,3.15,22.75,3.5,3,185,0,90.5,0
2024/6/30 0:00,12.52,2447,0,3,22.9,4,4,190,0,91,0
2024/6/30 0:30,11.82,2372.5,0,3,23.05,4.5,4,185,0,91.5,0
2024/6/30 1:00,11.77,2298,0,3,23.2,5,4,180,0,92,0
2024/6/30 1:30,11.64,2272.5,0,3,23.15,5.5,3,185,0,92.5,0
2024/6/30 2:00,11.67,2247,0,3,23.1,6,2,190,0,93,0
2024/6/30 2:30,11.64,2253.5,0,2.75,23.3,6.5,2.5,190,0,93,0
2024/6/30 3:00,11.47,2260,0,2.5,23.5,7,3,190,0,93,0
2024/6/30 3:30,11.6,2258.5,0,2.5,23.6,7,2,195,0,92.5,0
2024/6/30 4:00,11.47,2257,0,2.5,23.7,7,1,200,0,92,0
2024/6/30 4:30,11.62,2244,22.91666667,2.5,23.75,7.5,1,190,0,92,0
2024/6/30 5:00,11.62,2231,45.83333333,2.5,23.8,8,1,180,0,92,0
2024/6/30 5:30,11.36,2230.5,88.16666667,2.25,24.05,8,1.5,195,0,92,2.5
2024/6/30 6:00,10.82,2230,130.5,2,24.3,8,2,210,0,92,5
2024/6/30 6:30,10.07,2297,188.875,2,24.5,8,1.5,195,0,90.5,14
2024/6/30 7:00,5.1,2364,247.25,2,24.7,8,1,180,0,89,23
2024/6/30 7:30,9.53,2483,326.875,2,25.35,7.5,2,195,0,86,39
2024/6/30 8:00,7.34,2602,406.5,2,26,7,3,210,0,83,55
2024/6/30 8:30,8.58,2714.5,450.875,2.5,26.5,7,2,215,0,82,77.5
2024/6/30 9:00,9.87,2827,495.25,3,27,7,1,220,0,81,100
2024/6/30 9:30,9.21,2900,539.75,3,26.75,7,1,190,0,82.5,112
2024/6/30 10:00,8.96,2973,584.25,3,26.5,7,1,160,0,84,124
2024/6/30 10:30,8.96,3027,615.7916667,3.5,27.1,7,2.5,185,0,77.5,132.5
2024/6/30 11:00,8.58,3081,647.3333333,4,27.7,7,4,210,0,71,141
2024/6/30 11:30,10.2,3129.5,639.875,4.75,28.1,7,3,205,0,71.5,145
2024/6/30 12:00,10.74,3178,632.4166667,5.5,28.5,7,2,200,0,72,149
2024/6/30 12:30,10.82,3191,561.375,6,28.35,7,3.5,210,0,72,163
2024/6/30 13:00,10.82,3204,490.3333333,6.5,28.2,7,5,220,0,72,177
2024/6/30 13:30,11.4,3156,394.2083333,7,28.05,7,5,215,0,73,182.5
2024/6/30 14:00,15.6,3108,298.0833333,7.5,27.9,7,5,210,0,74,188
2024/6/30 14:30,10.85,3095,267.8333333,8,27.6,7,4.5,215,0,76,183.5
2024/6/30 15:00,11.88,3082,237.5833333,8.5,27.3,7,4,220,0,78,179
2024/6/30 15:30,15.6,3120,198.4583333,9.5,27.2,7,4.5,210,0.06,79,160
2024/6/30 16:00,12.86,3158,159.3333333,10.5,27.1,7,5,200,0.12,80,141
2024/6/30 16:30,12.74,3189,109.1666667,11.5,26.8,7,5.5,200,0.17,81,119.5
2024/6/30 17:00,12.96,3220,59,12.5,26.5,7,6,200,0.22,82,98
2024/6/30 17:30,13.65,3250.5,33.79166667,14,26.5,7,6,195,0.185,81.5,76
2024/6/30 18:00,13.23,3281,8.583333333,15.5,26.5,7,6,190,0.15,81,54
2024/6/30 18:30,13.7,3282.5,4.291666667,16,25.85,7,5.5,190,0.105,86,30.5
2024/6/30 19:00,14.62,3284,0,16.5,25.2,7,5,190,0.06,91,7
2024/6/30 19:30,13.37,3234.5,0,17,25.2,7,6,190,0.065,91,3.5
2024/6/30 20:00,12.92,3185,0,17.5,25.2,7,7,190,0.07,91,0
2024/6/30 20:30,12.95,3116,0,17.5,25.5,7,7,190,0.065,88,0
2024/6/30 21:00,12.5,3047,0,17.5,25.8,7,7,190,0.06,85,0
2024/6/30 21:30,12.74,2968,0,-40.75,26.15,7,7,190,0.03,82.5,0
2024/6/30 22:00,12.4,2889,0,-40.75,26.5,7,7,190,0,80,0
2024/6/30 22:30,12.4,2816,0,-40.75,26.35,7,7,190,0,81.5,0
2024/6/30 23:00,12.3,2743,0,-40.75,26.2,7,7,190,0,83,0
2024/6/30 23:30,12.24,2743,0,-40.75,26.2,7,7,190,0,83,0
